x1 y1 z1 x2 y2 z2 radius R G B time type 
-6.8109 1.0371 -7.2262 -6.7417 1.0040 -7.1621 0.0200 0.7843 0.7843 0.0392 18.1714 4.0000 
-6.7417 1.0040 -7.1621 -6.7244 0.9947 -7.1447 0.0200 0.7843 0.7843 0.0392 19.0060 4.0000 
-0.7572 -0.2946 -8.1171 -0.6651 -0.3178 -8.1482 0.0300 0.5490 0.4902 0.1569 2.0389 2.0000 
-0.6651 -0.3178 -8.1482 -0.5714 -0.3449 -8.1704 0.0300 0.5490 0.4902 0.1569 2.1151 2.0000 
-0.5714 -0.3449 -8.1704 -0.4780 -0.3730 -8.1921 0.0300 0.5490 0.4902 0.1569 2.1922 2.0000 
-0.4780 -0.3730 -8.1921 -0.4668 -0.3776 -8.1943 0.0300 0.5490 0.4902 0.1569 2.2018 2.0000 
-0.4668 -0.3776 -8.1943 -0.3752 -0.4140 -8.2111 0.0300 0.5490 0.4902 0.1569 2.2802 2.0000 
-0.3752 -0.4140 -8.2111 -0.2780 -0.4178 -8.2344 0.0300 0.5490 0.4902 0.1569 2.3597 2.0000 
-0.2780 -0.4178 -8.2344 -0.1802 -0.4316 -8.2500 0.0300 0.5490 0.4902 0.1569 2.4403 2.0000 
-0.1802 -0.4316 -8.2500 -0.1050 -0.4442 -8.2603 0.0300 0.5490 0.4902 0.1569 2.5032 2.0000 
-0.1050 -0.4442 -8.2603 -0.0063 -0.4369 -8.2750 0.0300 0.5490 0.4902 0.1569 2.5860 2.0000 
-0.0063 -0.4369 -8.2750 0.0929 -0.4345 -8.2872 0.0300 0.5490 0.4902 0.1569 2.6700 2.0000 
0.0929 -0.4345 -8.2872 0.1924 -0.4334 -8.2974 0.0300 0.5490 0.4902 0.1569 2.7554 2.0000 
0.1924 -0.4334 -8.2974 0.2922 -0.4358 -8.2931 0.0300 0.5490 0.4902 0.1569 2.8420 2.0000 
0.2922 -0.4358 -8.2931 0.3921 -0.4401 -8.2889 0.0300 0.5490 0.4902 0.1569 2.9300 2.0000 
0.3921 -0.4401 -8.2889 0.4919 -0.4355 -8.2897 0.0300 0.5490 0.4902 0.1569 3.0194 2.0000 
0.4919 -0.4355 -8.2897 0.5515 -0.4344 -8.2921 0.0300 0.5490 0.4902 0.1569 3.0734 2.0000 
0.5515 -0.4344 -8.2921 0.6513 -0.4315 -8.2864 0.0300 0.5490 0.4902 0.1569 3.1652 2.0000 
0.6513 -0.4315 -8.2864 0.7504 -0.4252 -8.2748 0.0300 0.5490 0.4902 0.1569 3.2585 2.0000 
0.7504 -0.4252 -8.2748 0.8498 -0.4208 -8.2645 0.0300 0.5490 0.4902 0.1569 3.3534 2.0000 
0.8498 -0.4208 -8.2645 0.8899 -0.4155 -8.2609 0.0300 0.5490 0.4902 0.1569 3.3923 2.0000 
0.8899 -0.4155 -8.2609 0.9887 -0.4221 -8.2472 0.0300 0.5490 0.4902 0.1569 3.4896 2.0000 
0.9887 -0.4221 -8.2472 1.0874 -0.4269 -8.2320 0.0300 0.5490 0.4902 0.1569 3.5885 2.0000 
1.0874 -0.4269 -8.2320 1.1863 -0.4304 -8.2173 0.0300 0.5490 0.4902 0.1569 3.6892 2.0000 
1.1863 -0.4304 -8.2173 1.2848 -0.4335 -8.2003 0.0300 0.5490 0.4902 0.1569 3.7918 2.0000 
1.2848 -0.4335 -8.2003 1.3463 -0.4353 -8.1899 0.0300 0.5490 0.4902 0.1569 3.8568 2.0000 
1.3463 -0.4353 -8.1899 1.4450 -0.4384 -8.1743 0.0300 0.5490 0.4902 0.1569 3.9625 2.0000 
1.4450 -0.4384 -8.1743 1.5438 -0.4400 -8.1589 0.0300 0.5490 0.4902 0.1569 4.0703 2.0000 
1.5438 -0.4400 -8.1589 1.6414 -0.4498 -8.1395 0.0300 0.5490 0.4902 0.1569 4.1802 2.0000 
1.6414 -0.4498 -8.1395 1.7391 -0.4598 -8.1205 0.0300 0.5490 0.4902 0.1569 4.2923 2.0000 
1.7391 -0.4598 -8.1205 1.8383 -0.4716 -8.1158 0.0300 0.5490 0.4902 0.1569 4.4068 2.0000 
1.8383 -0.4716 -8.1158 1.8618 -0.4734 -8.1144 0.0300 0.5490 0.4902 0.1569 4.4341 2.0000 
1.8618 -0.4734 -8.1144 1.9599 -0.4924 -8.1102 0.0300 0.5490 0.4902 0.1569 4.5515 2.0000 
1.9599 -0.4924 -8.1102 2.0596 -0.4986 -8.1072 0.0300 0.5490 0.4902 0.1569 4.6715 2.0000 
2.0596 -0.4986 -8.1072 2.1590 -0.5029 -8.1174 0.0300 0.5490 0.4902 0.1569 4.7940 2.0000 
2.1590 -0.5029 -8.1174 2.2578 -0.5184 -8.1153 0.0300 0.5490 0.4902 0.1569 4.9193 2.0000 
2.2578 -0.5184 -8.1153 2.3355 -0.5285 -8.1148 0.0300 0.5490 0.4902 0.1569 5.0196 2.0000 
2.3355 -0.5285 -8.1148 2.4341 -0.5454 -8.1147 0.0300 0.5490 0.4902 0.1569 5.1502 2.0000 
2.4341 -0.5454 -8.1147 2.5340 -0.5493 -8.1145 0.0300 0.5490 0.4902 0.1569 5.2839 2.0000 
2.5340 -0.5493 -8.1145 2.6340 -0.5518 -8.1153 0.0300 0.5490 0.4902 0.1569 5.4208 2.0000 
2.6340 -0.5518 -8.1153 2.7320 -0.5497 -8.0957 0.0300 0.5490 0.4902 0.1569 5.5612 2.0000 
2.7320 -0.5497 -8.0957 2.8258 -0.5467 -8.0610 0.0300 0.5490 0.4902 0.1569 5.7053 2.0000 
2.8258 -0.5467 -8.0610 2.8734 -0.5452 -8.0433 0.0300 0.5490 0.4902 0.1569 5.7800 2.0000 
2.8734 -0.5452 -8.0433 2.9655 -0.5255 -8.0096 0.0300 0.5490 0.4902 0.1569 5.9299 2.0000 
2.9655 -0.5255 -8.0096 3.0614 -0.5208 -7.9817 0.0300 0.5490 0.4902 0.1569 6.0839 2.0000 
3.0614 -0.5208 -7.9817 3.1403 -0.4924 -7.9272 0.0300 0.5490 0.4902 0.1569 6.2423 2.0000 
3.1403 -0.4924 -7.9272 3.2187 -0.4800 -7.8664 0.0300 0.5490 0.4902 0.1569 6.4053 2.0000 
3.2187 -0.4800 -7.8664 3.2916 -0.4625 -7.8002 0.0300 0.5490 0.4902 0.1569 6.5733 2.0000 
3.2916 -0.4625 -7.8002 3.3151 -0.4489 -7.7767 0.0300 0.5490 0.4902 0.1569 6.6349 2.0000 
3.3151 -0.4489 -7.7767 3.3754 -0.4031 -7.7114 0.0300 0.5490 0.4902 0.1569 6.8100 2.0000 
3.3754 -0.4031 -7.7114 3.4420 -0.3418 -7.6687 0.0300 0.5490 0.4902 0.1569 6.9908 2.0000 
3.4420 -0.3418 -7.6687 3.5093 -0.2808 -7.6269 0.0300 0.5490 0.4902 0.1569 7.1776 2.0000 
3.5093 -0.2808 -7.6269 3.5786 -0.2185 -7.5908 0.0300 0.5490 0.4902 0.1569 7.3709 2.0000 
3.5786 -0.2185 -7.5908 3.6511 -0.1520 -7.5728 0.0300 0.5490 0.4902 0.1569 7.5712 2.0000 
3.6511 -0.1520 -7.5728 3.6548 -0.1486 -7.5719 0.0300 0.5490 0.4902 0.1569 7.5816 2.0000 
3.6548 -0.1486 -7.5719 3.7345 -0.0998 -7.5363 0.0300 0.5490 0.4902 0.1569 7.7897 2.0000 
3.7345 -0.0998 -7.5363 3.8147 -0.0544 -7.4977 0.0300 0.5490 0.4902 0.1569 8.0059 2.0000 
3.8147 -0.0544 -7.4977 3.8869 0.0101 -7.4727 0.0300 0.5490 0.4902 0.1569 8.2308 2.0000 
3.8869 0.0101 -7.4727 3.9465 0.0876 -7.4515 0.0300 0.5490 0.4902 0.1569 8.4652 2.0000 
3.9465 0.0876 -7.4515 3.9926 0.1527 -7.4380 0.0300 0.5490 0.4902 0.1569 8.6621 2.0000 
3.9926 0.1527 -7.4380 4.0490 0.2338 -7.4228 0.0300 0.5490 0.4902 0.1569 8.9158 2.0000 
4.0490 0.2338 -7.4228 4.1098 0.3131 -7.4185 0.0300 0.5490 0.4902 0.1569 9.1816 2.0000 
4.1098 0.3131 -7.4185 4.1737 0.3899 -7.4223 0.0300 0.5490 0.4902 0.1569 9.4606 2.0000 
4.1737 0.3899 -7.4223 4.2359 0.4682 -7.4221 0.0300 0.5490 0.4902 0.1569 9.7544 2.0000 
4.2359 0.4682 -7.4221 4.2932 0.5496 -7.4321 0.0300 0.5490 0.4902 0.1569 10.0645 2.0000 
4.2932 0.5496 -7.4321 4.3593 0.6234 -7.4456 0.0300 0.5490 0.4902 0.1569 10.3929 2.0000 
4.3593 0.6234 -7.4456 4.3865 0.6540 -7.4487 0.0300 0.5490 0.4902 0.1569 10.5335 2.0000 
4.3865 0.6540 -7.4487 4.4517 0.7296 -7.4538 0.0300 0.5490 0.4902 0.1569 10.8916 2.0000 
4.4517 0.7296 -7.4538 4.5178 0.8036 -7.4410 0.0300 0.5490 0.4902 0.1569 11.2743 2.0000 
4.5178 0.8036 -7.4410 4.5800 0.8814 -7.4332 0.0300 0.5490 0.4902 0.1569 11.6853 2.0000 
4.5800 0.8814 -7.4332 4.6345 0.9639 -7.4177 0.0300 0.5490 0.4902 0.1569 12.1289 2.0000 
4.6345 0.9639 -7.4177 4.6678 1.0179 -7.4101 0.0300 0.5490 0.4902 0.1569 12.4325 2.0000 
4.6678 1.0179 -7.4101 4.7224 1.0992 -7.3896 0.0300 0.5490 0.4902 0.1569 12.9427 2.0000 
4.7224 1.0992 -7.3896 4.7826 1.1788 -7.3834 0.0300 0.5490 0.4902 0.1569 13.5044 2.0000 
4.7826 1.1788 -7.3834 4.8448 1.2561 -7.3709 0.0300 0.5490 0.4902 0.1569 14.1291 2.0000 
4.8448 1.2561 -7.3709 4.9020 1.3343 -7.3460 0.0300 0.5490 0.4902 0.1569 14.8328 2.0000 
4.9020 1.3343 -7.3460 4.9259 1.3629 -7.3393 0.0300 0.5490 0.4902 0.1569 15.1243 2.0000 
4.9259 1.3629 -7.3393 4.9850 1.4427 -7.3273 0.0300 0.5490 0.4902 0.1569 15.9765 2.0000 
4.9850 1.4427 -7.3273 5.0346 1.5293 -7.3217 0.0300 0.5490 0.4902 0.1569 16.9827 2.0000 
5.0346 1.5293 -7.3217 5.0779 1.6182 -7.3066 0.0300 0.5490 0.4902 0.1569 18.2115 2.0000 
5.0779 1.6182 -7.3066 5.1220 1.7071 -7.2939 0.0300 0.5490 0.4902 0.1569 19.7898 2.0000 
5.1220 1.7071 -7.2939 5.1598 1.7995 -7.2890 0.0300 0.5490 0.4902 0.1569 21.9996 2.0000 
5.1598 1.7995 -7.2890 5.1998 1.8911 -7.2882 0.0300 0.5490 0.4902 0.1569 25.7140 2.0000 
5.1998 1.8911 -7.2882 5.2308 1.9382 -7.2821 0.0300 0.5490 0.4902 0.1569 30.0000 2.0000 
-0.4668 -0.3776 -8.1943 -0.3904 -0.3837 -8.1396 0.0200 0.6275 0.5882 0.1176 2.8305 3.0000 
-0.3904 -0.3837 -8.1396 -0.3071 -0.3938 -8.0852 0.0200 0.6275 0.5882 0.1176 2.9021 3.0000 
-0.3071 -0.3938 -8.0852 -0.2283 -0.3945 -8.0236 0.0200 0.6275 0.5882 0.1176 3.0115 3.0000 
-0.2283 -0.3945 -8.0236 -0.2009 -0.4053 -7.9965 0.0200 0.6275 0.5882 0.1176 3.0788 3.0000 
-0.2009 -0.4053 -7.9965 -0.1204 -0.4257 -7.9409 0.0200 0.6275 0.5882 0.1176 3.6928 3.0000 
-0.1204 -0.4257 -7.9409 -0.1159 -0.4272 -7.9378 0.0200 0.6275 0.5882 0.1176 4.2268 3.0000 
-0.3904 -0.3837 -8.1396 -0.3140 -0.4056 -8.2004 0.0200 0.7843 0.7843 0.0392 2.9706 4.0000 
-0.3140 -0.4056 -8.2004 -0.2383 -0.4265 -8.2622 0.0200 0.7843 0.7843 0.0392 3.0571 4.0000 
-0.2383 -0.4265 -8.2622 -0.1636 -0.4480 -8.3251 0.0200 0.7843 0.7843 0.0392 3.1924 4.0000 
-0.1636 -0.4480 -8.3251 -0.1123 -0.4770 -8.4059 0.0200 0.7843 0.7843 0.0392 3.5234 4.0000 
-0.1123 -0.4770 -8.4059 -0.0927 -0.4842 -8.4334 0.0200 0.7843 0.7843 0.0392 4.5893 4.0000 
-0.2009 -0.4053 -7.9965 -0.1700 -0.4986 -8.0149 0.0200 0.7843 0.7843 0.0392 4.2831 4.0000 
-0.1700 -0.4986 -8.0149 -0.1393 -0.5919 -8.0337 0.0200 0.7843 0.7843 0.0392 4.3605 4.0000 
-0.1393 -0.5919 -8.0337 -0.1104 -0.6868 -8.0459 0.0200 0.7843 0.7843 0.0392 4.4855 4.0000 
-0.1104 -0.6868 -8.0459 -0.0813 -0.7811 -8.0623 0.0200 0.7843 0.7843 0.0392 4.8482 4.0000 
-0.0813 -0.7811 -8.0623 -0.0756 -0.8012 -8.0653 0.0200 0.7843 0.7843 0.0392 5.6610 4.0000 
-0.1050 -0.4442 -8.2603 -0.0597 -0.4618 -8.1739 0.0200 0.6275 0.5882 0.1176 3.1743 3.0000 
-0.0597 -0.4618 -8.1739 -0.0125 -0.5013 -8.0951 0.0200 0.6275 0.5882 0.1176 3.2532 3.0000 
-0.0125 -0.5013 -8.0951 0.0435 -0.5545 -8.0316 0.0200 0.6275 0.5882 0.1176 3.3712 3.0000 
0.0435 -0.5545 -8.0316 0.0655 -0.5705 -8.0022 0.0200 0.6275 0.5882 0.1176 3.4414 3.0000 
0.0655 -0.5705 -8.0022 0.1409 -0.6255 -7.9666 0.0200 0.6275 0.5882 0.1176 3.8932 3.0000 
0.1409 -0.6255 -7.9666 0.1553 -0.6348 -7.9606 0.0200 0.6275 0.5882 0.1176 4.7786 3.0000 
-0.0597 -0.4618 -8.1739 -0.1221 -0.5197 -8.1215 0.0200 0.7843 0.7843 0.0392 3.3207 4.0000 
-0.1221 -0.5197 -8.1215 -0.1862 -0.5802 -8.0744 0.0200 0.7843 0.7843 0.0392 3.3914 4.0000 
-0.1862 -0.5802 -8.0744 -0.2446 -0.6476 -8.0290 0.0200 0.7843 0.7843 0.0392 3.5132 4.0000 
-0.2446 -0.6476 -8.0290 -0.3036 -0.7111 -7.9840 0.0200 0.7843 0.7843 0.0392 4.4643 4.0000 
0.0655 -0.5705 -8.0022 0.1636 -0.5558 -8.0150 0.0200 0.7843 0.7843 0.0392 4.8339 4.0000 
0.1636 -0.5558 -8.0150 0.2611 -0.5378 -8.0277 0.0200 0.7843 0.7843 0.0392 4.9121 4.0000 
0.2611 -0.5378 -8.0277 0.3599 -0.5223 -8.0273 0.0200 0.7843 0.7843 0.0392 5.0470 4.0000 
0.3599 -0.5223 -8.0273 0.4559 -0.5073 -8.0268 0.0200 0.7843 0.7843 0.0392 6.0954 4.0000 
0.5515 -0.4344 -8.2921 0.5564 -0.3573 -8.2339 0.0200 0.6275 0.5882 0.1176 3.8130 3.0000 
0.5564 -0.3573 -8.2339 0.5195 -0.2759 -8.1890 0.0200 0.6275 0.5882 0.1176 3.8906 3.0000 
0.5195 -0.2759 -8.1890 0.4688 -0.2017 -8.1451 0.0200 0.6275 0.5882 0.1176 4.0044 3.0000 
0.4688 -0.2017 -8.1451 0.4531 -0.1701 -8.1263 0.0200 0.6275 0.5882 0.1176 4.0703 3.0000 
0.4531 -0.1701 -8.1263 0.4030 -0.0898 -8.0941 0.0200 0.6275 0.5882 0.1176 4.4274 3.0000 
0.4030 -0.0898 -8.0941 0.3867 -0.0654 -8.0847 0.0200 0.6275 0.5882 0.1176 5.4613 3.0000 
0.5564 -0.3573 -8.2339 0.5460 -0.3905 -8.1401 0.0200 0.7843 0.7843 0.0392 3.9849 4.0000 
0.5460 -0.3905 -8.1401 0.5428 -0.4217 -8.0452 0.0200 0.7843 0.7843 0.0392 4.0720 4.0000 
0.5428 -0.4217 -8.0452 0.5424 -0.4588 -7.9523 0.0200 0.7843 0.7843 0.0392 4.2073 4.0000 
0.5424 -0.4588 -7.9523 0.5451 -0.4943 -7.8588 0.0200 0.7843 0.7843 0.0392 4.5250 4.0000 
0.5451 -0.4943 -7.8588 0.5476 -0.5078 -7.8226 0.0200 0.7843 0.7843 0.0392 5.6417 4.0000 
0.4531 -0.1701 -8.1263 0.4674 -0.0872 -8.1804 0.0200 0.7843 0.7843 0.0392 5.5119 4.0000 
0.4674 -0.0872 -8.1804 0.4688 -0.0069 -8.2400 0.0200 0.7843 0.7843 0.0392 5.5823 4.0000 
0.4688 -0.0069 -8.2400 0.4713 0.0694 -8.3046 0.0200 0.7843 0.7843 0.0392 5.6990 4.0000 
0.4713 0.0694 -8.3046 0.4820 0.1474 -8.3663 0.0200 0.7843 0.7843 0.0392 6.1240 4.0000 
0.4820 0.1474 -8.3663 0.4835 0.1561 -8.3721 0.0200 0.7843 0.7843 0.0392 6.7132 4.0000 
0.8899 -0.4155 -8.2609 0.9482 -0.4449 -8.1984 0.0200 0.6275 0.5882 0.1176 4.1758 3.0000 
0.9482 -0.4449 -8.1984 1.0065 -0.5184 -8.1637 0.0200 0.6275 0.5882 0.1176 4.2618 3.0000 
1.0065 -0.5184 -8.1637 1.0351 -0.6138 -8.1549 0.0200 0.6275 0.5882 0.1176 4.3951 3.0000 
1.0351 -0.6138 -8.1549 1.0466 -0.6521 -8.1527 0.0200 0.6275 0.5882 0.1176 4.4785 3.0000 
1.0466 -0.6521 -8.1527 1.0734 -0.7447 -8.1767 0.0200 0.6275 0.5882 0.1176 5.8201 3.0000 
0.9482 -0.4449 -8.1984 1.0364 -0.4021 -8.2185 0.0200 0.7843 0.7843 0.0392 4.3206 4.0000 
1.0364 -0.4021 -8.2185 1.1274 -0.3667 -8.2400 0.0200 0.7843 0.7843 0.0392 4.4055 4.0000 
1.1274 -0.3667 -8.2400 1.2157 -0.3216 -8.2530 0.0200 0.7843 0.7843 0.0392 4.5562 4.0000 
1.2157 -0.3216 -8.2530 1.2862 -0.2699 -8.2689 0.0200 0.7843 0.7843 0.0392 5.6421 4.0000 
1.0466 -0.6521 -8.1527 0.9917 -0.6953 -8.0812 0.0200 0.7843 0.7843 0.0392 5.8755 4.0000 
0.9917 -0.6953 -8.0812 0.9402 -0.7392 -8.0076 0.0200 0.7843 0.7843 0.0392 5.9540 4.0000 
0.9402 -0.7392 -8.0076 0.8854 -0.7781 -7.9335 0.0200 0.7843 0.7843 0.0392 6.0901 4.0000 
0.8854 -0.7781 -7.9335 0.8354 -0.8226 -7.8654 0.0200 0.7843 0.7843 0.0392 7.1328 4.0000 
1.3463 -0.4353 -8.1899 1.3579 -0.5164 -8.2472 0.0200 0.6275 0.5882 0.1176 4.6999 3.0000 
1.3579 -0.5164 -8.2472 1.3585 -0.5243 -8.2528 0.0200 0.6275 0.5882 0.1176 4.7055 3.0000 
1.3585 -0.5243 -8.2528 1.3656 -0.6064 -8.3096 0.0200 0.6275 0.5882 0.1176 4.7755 3.0000 
1.3656 -0.6064 -8.3096 1.4100 -0.6783 -8.3630 0.0200 0.6275 0.5882 0.1176 4.8852 3.0000 
1.4100 -0.6783 -8.3630 1.4294 -0.6998 -8.3906 0.0200 0.6275 0.5882 0.1176 4.9551 3.0000 
1.4294 -0.6998 -8.3906 1.4541 -0.7654 -8.4526 0.0200 0.6275 0.5882 0.1176 6.0061 3.0000 
1.3585 -0.5243 -8.2528 1.4439 -0.5737 -8.2362 0.0200 0.7843 0.7843 0.0392 4.8289 4.0000 
1.4439 -0.5737 -8.2362 1.5307 -0.6162 -8.2107 0.0200 0.7843 0.7843 0.0392 4.9143 4.0000 
1.5307 -0.6162 -8.2107 1.6199 -0.6584 -8.1943 0.0200 0.7843 0.7843 0.0392 5.0736 4.0000 
1.6199 -0.6584 -8.1943 1.6867 -0.6920 -8.1789 0.0200 0.7843 0.7843 0.0392 6.0839 4.0000 
1.4294 -0.6998 -8.3906 1.3749 -0.7150 -8.4730 0.0200 0.7843 0.7843 0.0392 6.0588 4.0000 
1.3749 -0.7150 -8.4730 1.3102 -0.7384 -8.5456 0.0200 0.7843 0.7843 0.0392 6.1334 4.0000 
1.3102 -0.7384 -8.5456 1.2456 -0.7612 -8.6185 0.0200 0.7843 0.7843 0.0392 6.2627 4.0000 
1.2456 -0.7612 -8.6185 1.1839 -0.7641 -8.6916 0.0200 0.7843 0.7843 0.0392 7.2550 4.0000 
1.8618 -0.4734 -8.1144 1.9194 -0.5500 -8.0859 0.0200 0.6275 0.5882 0.1176 5.3856 3.0000 
1.9194 -0.5500 -8.0859 1.9203 -0.5512 -8.0855 0.0200 0.6275 0.5882 0.1176 5.3868 3.0000 
1.9203 -0.5512 -8.0855 1.9726 -0.6321 -8.0585 0.0200 0.6275 0.5882 0.1176 5.4752 3.0000 
1.9726 -0.6321 -8.0585 2.0246 -0.7132 -8.0319 0.0200 0.6275 0.5882 0.1176 5.6137 3.0000 
2.0246 -0.7132 -8.0319 2.0487 -0.7444 -8.0248 0.0200 0.6275 0.5882 0.1176 5.7016 3.0000 
2.0487 -0.7444 -8.0248 2.1024 -0.8217 -8.0172 0.0200 0.6275 0.5882 0.1176 7.0402 3.0000 
1.9203 -0.5512 -8.0855 1.8652 -0.6330 -8.0693 0.0200 0.7843 0.7843 0.0392 5.5331 4.0000 
1.8652 -0.6330 -8.0693 1.7990 -0.7049 -8.0482 0.0200 0.7843 0.7843 0.0392 5.6329 4.0000 
1.7990 -0.7049 -8.0482 1.7300 -0.7746 -8.0285 0.0200 0.7843 0.7843 0.0392 5.8777 4.0000 
1.7300 -0.7746 -8.0285 1.7069 -0.7986 -8.0202 0.0200 0.7843 0.7843 0.0392 6.7083 4.0000 
2.0487 -0.7444 -8.0248 2.0623 -0.7694 -7.9289 0.0200 0.7843 0.7843 0.0392 7.0942 4.0000 
2.0623 -0.7694 -7.9289 2.0680 -0.8004 -7.8340 0.0200 0.7843 0.7843 0.0392 7.1737 4.0000 
2.0680 -0.8004 -7.8340 2.0875 -0.8371 -7.7431 0.0200 0.7843 0.7843 0.0392 7.3276 4.0000 
2.0875 -0.8371 -7.7431 2.0944 -0.8633 -7.6806 0.0200 0.7843 0.7843 0.0392 8.2170 4.0000 
2.3355 -0.5285 -8.1148 2.3758 -0.5138 -8.2052 0.0200 0.6275 0.5882 0.1176 6.0692 3.0000 
2.3758 -0.5138 -8.2052 2.3768 -0.5133 -8.2080 0.0200 0.6275 0.5882 0.1176 6.0712 3.0000 
2.3768 -0.5133 -8.2080 2.4049 -0.4982 -8.3028 0.0200 0.6275 0.5882 0.1176 6.1463 3.0000 
2.4049 -0.4982 -8.3028 2.4306 -0.4836 -8.3984 0.0200 0.6275 0.5882 0.1176 6.2609 3.0000 
2.4306 -0.4836 -8.3984 2.4406 -0.4783 -8.4367 0.0200 0.6275 0.5882 0.1176 6.3310 3.0000 
2.4406 -0.4783 -8.4367 2.4847 -0.4715 -8.5262 0.0200 0.6275 0.5882 0.1176 6.9292 3.0000 
2.4847 -0.4715 -8.5262 2.4868 -0.4707 -8.5330 0.0200 0.6275 0.5882 0.1176 7.5406 3.0000 
2.3768 -0.5133 -8.2080 2.2975 -0.5155 -8.2688 0.0200 0.7843 0.7843 0.0392 6.2050 4.0000 
2.2975 -0.5155 -8.2688 2.2168 -0.5160 -8.3280 0.0200 0.7843 0.7843 0.0392 6.2802 4.0000 
2.2168 -0.5160 -8.3280 2.1352 -0.5174 -8.3857 0.0200 0.7843 0.7843 0.0392 6.4159 4.0000 
2.1352 -0.5174 -8.3857 2.0668 -0.5111 -8.4343 0.0200 0.7843 0.7843 0.0392 7.3497 4.0000 
2.4406 -0.4783 -8.4367 2.5393 -0.4711 -8.4515 0.0200 0.7843 0.7843 0.0392 7.6037 4.0000 
2.5393 -0.4711 -8.4515 2.6373 -0.4579 -8.4661 0.0200 0.7843 0.7843 0.0392 7.6903 4.0000 
2.6373 -0.4579 -8.4661 2.7331 -0.4333 -8.4812 0.0200 0.7843 0.7843 0.0392 7.8290 4.0000 
2.7331 -0.4333 -8.4812 2.8275 -0.4181 -8.5103 0.0200 0.7843 0.7843 0.0392 8.2129 4.0000 
2.8275 -0.4181 -8.5103 2.8508 -0.4151 -8.5164 0.0200 0.7843 0.7843 0.0392 9.1632 4.0000 
2.8734 -0.5452 -8.0433 2.9170 -0.4552 -8.0415 0.0200 0.6275 0.5882 0.1176 6.9955 3.0000 
2.9170 -0.4552 -8.0415 2.9180 -0.4531 -8.0415 0.0200 0.6275 0.5882 0.1176 6.9970 3.0000 
2.9180 -0.4531 -8.0415 2.9534 -0.3636 -8.0685 0.0200 0.6275 0.5882 0.1176 7.0798 3.0000 
2.9534 -0.3636 -8.0685 2.9948 -0.2772 -8.0971 0.0200 0.6275 0.5882 0.1176 7.2114 3.0000 
2.9948 -0.2772 -8.0971 3.0072 -0.2416 -8.1105 0.0200 0.6275 0.5882 0.1176 7.2971 3.0000 
3.0072 -0.2416 -8.1105 3.0363 -0.1661 -8.1426 0.0200 0.6275 0.5882 0.1176 8.5011 3.0000 
2.9180 -0.4531 -8.0415 2.8566 -0.3817 -8.0751 0.0200 0.7843 0.7843 0.0392 7.1299 4.0000 
2.8566 -0.3817 -8.0751 2.7953 -0.3103 -8.1090 0.0200 0.7843 0.7843 0.0392 7.2247 4.0000 
2.7953 -0.3103 -8.1090 2.7342 -0.2389 -8.1432 0.0200 0.7843 0.7843 0.0392 7.4255 4.0000 
2.7342 -0.2389 -8.1432 2.7022 -0.2032 -8.1641 0.0200 0.7843 0.7843 0.0392 8.3645 4.0000 
3.0072 -0.2416 -8.1105 3.0293 -0.2419 -8.2080 0.0200 0.7843 0.7843 0.0392 8.5535 4.0000 
3.0293 -0.2419 -8.2080 3.0461 -0.2447 -8.3065 0.0200 0.7843 0.7843 0.0392 8.6299 4.0000 
3.0461 -0.2447 -8.3065 3.0621 -0.2605 -8.4040 0.0200 0.7843 0.7843 0.0392 8.7741 4.0000 
3.0621 -0.2605 -8.4040 3.0733 -0.2744 -8.4755 0.0200 0.7843 0.7843 0.0392 9.6631 4.0000 
3.3151 -0.4489 -7.7767 3.3448 -0.3731 -7.7895 0.0200 0.6275 0.5882 0.1176 8.0482 3.0000 
3.3448 -0.3731 -7.7895 3.3548 -0.2750 -7.7733 0.0200 0.6275 0.5882 0.1176 8.1140 3.0000 
3.3548 -0.2750 -7.7733 3.3814 -0.1819 -7.7481 0.0200 0.6275 0.5882 0.1176 8.2149 3.0000 
3.3814 -0.1819 -7.7481 3.3924 -0.1448 -7.7380 0.0200 0.6275 0.5882 0.1176 8.2772 3.0000 
3.3924 -0.1448 -7.7380 3.4231 -0.0523 -7.7155 0.0200 0.6275 0.5882 0.1176 8.8981 3.0000 
3.4231 -0.0523 -7.7155 3.4242 -0.0485 -7.7149 0.0200 0.6275 0.5882 0.1176 9.3298 3.0000 
3.3448 -0.3731 -7.7895 3.3253 -0.3375 -7.8809 0.0200 0.7843 0.7843 0.0392 8.1816 4.0000 
3.3253 -0.3375 -7.8809 3.3098 -0.3119 -7.9763 0.0200 0.7843 0.7843 0.0392 8.2755 4.0000 
3.3098 -0.3119 -7.9763 3.2942 -0.2954 -8.0737 0.0200 0.7843 0.7843 0.0392 8.4522 4.0000 
3.2942 -0.2954 -8.0737 3.2826 -0.2833 -8.1461 0.0200 0.7843 0.7843 0.0392 9.5481 4.0000 
3.3924 -0.1448 -7.7380 3.3754 -0.0810 -7.8131 0.0200 0.7843 0.7843 0.0392 9.3818 4.0000 
3.3754 -0.0810 -7.8131 3.3529 -0.0160 -7.8857 0.0200 0.7843 0.7843 0.0392 9.4522 4.0000 
3.3529 -0.0160 -7.8857 3.3333 0.0492 -7.9589 0.0200 0.7843 0.7843 0.0392 9.5619 4.0000 
